ID,First_Name,Last_Name,Family_id,ID_cnic,Gender
2122,Lahab,Ithaar,478,34224-9965129-1,M
2123,Jazib,Walliyullah,479,34225-9965130-1,M
2124,Ijli,Jibran,480,34226-9965131-1,M
2125,Ghawth,Utbah,481,34227-9965132-1,M
2126,Jahdari,Jummal,482,34228-9965133-1,M
2127,Yahya,Dilawar,483,34229-9965134-1,M
2128,Basir,Nafasat,484,34230-9965135-1,M
2129,Usayd,Istakhri,485,34231-9965136-1,M
2130,Mamduh,Gamal,486,34232-9965137-1,M
2131,Ihab,Haleef,487,34233-9965138-1,M
2132,Waqaar,Basil,488,34234-9965139-1,M
2133,Sa’dan,Ishrat,489,34235-9965140-1,M
2134,Rafiq,Latif,490,34236-9965141-1,M
2135,Faisal,Bilal,491,34237-9965142-1,M
2136,Wajahat,Urooj,492,34238-9965143-1,M
2137,Gohar,Jamal,493,34239-9965144-1,M
2138,Rafeek,Intizar,494,34240-9965145-1,M
2139,Qadi,Burhan,495,34241-9965146-1,M
2140,Watheq,Qadi,496,34242-9965147-1,M
2141,Saeed,Qasid,497,34243-9965148-1,M
2142,Dean,Zufar,498,34244-9965149-1,M
2143,Codei,Maaz,499,34245-9965150-1,M
2144,Wahhaj,Inayat,500,34246-9965151-1,M
2145,Gulzar,Mahdi,501,34247-9965152-1,M
2146,Ghufran,Nafis,502,34248-9965153-1,M
2147,Laith,Sabah,503,34249-9965154-1,M
2148,Fakeeh,Zohair,504,34250-9965155-1,M
2149,Walliyullah,Ghauth,505,34251-9965156-1,M
2150,Makki,Majd,506,34252-9965157-1,M
2151,Saad,Qadeer,507,34253-9965158-1,M
2152,Mahfuz,Deen,508,34254-9965159-1,M
2153,Tahawwur,Zaim,509,34255-9965160-1,M
2154,Nabil,Farafisa,510,34256-9965161-1,M
2155,Uqbah,Jahdari,511,34257-9965162-1,M
2156,Nafis,Imran,512,34258-9965163-1,M
2157,Faizaan,Rafay,513,34259-9965164-1,M
2158,Saffar,Zeeshan,514,34260-9965165-1,M
2159,Raihan,Taha,515,34261-9965166-1,M
2160,Rafee,Qasim,516,34262-9965167-1,M
2161,Kazim,Wasim,517,34263-9965168-1,M
2162,Mahaz,Aaban,518,34264-9965169-1,M
2163,Coman,Sa’ir,519,34265-9965170-1,M
2164,Daniyal,Watheq,520,34266-9965171-1,M
2165,Burhan,Imaad,521,34267-9965172-1,M
2166,Haider,Wasif,522,34268-9965173-1,M
2167,Ghannam,Fahd,523,34269-9965174-1,M
2168,Yafi,Izzat,524,34270-9965175-1,M
2169,Faiq,Jubair,525,34271-9965176-1,M
2170,Gulshan,Waiz,526,34272-9965177-1,M
2171,Hakim,Nabil,527,34273-9965178-1,M
2172,Rajaa,Careem,528,34274-9965179-1,M
2173,Laiq,Aalee,529,34275-9965180-1,M
2174,Mahmud,Kawthar,530,34276-9965181-1,M
2175,Waa’il,Raihan,531,34277-9965182-1,M
2176,Qareeb,Zayd,532,34278-9965183-1,M
2177,Ghalib,Tahir,533,34279-9965184-1,M
2178,Abdul Ahad,Kafeel,534,34280-9965185-1,M
2179,Dizhwar,Umran,535,34281-9965186-1,M
2180,Zarrar,Qudamah,536,34282-9965187-1,M
2181,Sadit,Ihsan,537,34283-9965188-1,M
2182,Ghazalan,Sabahat,538,34284-9965189-1,M
2183,Quadir,Usman,539,34285-9965190-1,M
2184,Urwah,Jalees,540,34286-9965191-1,M
2185,Osama,Obaid,541,34287-9965192-1,M
2186,Daniel,Insaf,542,34288-9965193-1,M
2187,Abdul Adl,Wafa,543,34289-9965194-1,M
2188,Falah,Faiz,544,34290-9965195-1,M
2189,Taban,Uthman,545,34291-9965196-1,M
2190,Haleef,Saadat,546,34292-9965197-1,M
2191,Zakir,Dawoud,547,34293-9965198-1,M
2192,Waseem,Qutaybah,548,34294-9965199-1,M
2193,Gulshan,Aamir,1,34295-9965200-1,M
2194,Raahil,Dizhwar,2,34296-9965201-1,M
2195,Wasil,Nadim,3,34297-9965202-1,M
2196,Sadit,Raahil,4,34298-9965203-1,M
2197,Kaamil,Yar,5,34299-9965204-1,M
2198,Qutb,Jiyad,6,34300-9965205-1,M
2199,Batal,Aasim,7,34301-9965206-1,M
2200,Izz,Rahmat,8,34302-9965207-1,M
2201,Yaqub,Jamil,9,34303-9965208-1,M
2202,Ghannam,Rabiah,10,34304-9965209-1,M
2203,Ilyas,Qais,11,34305-9965210-1,M
2204,Daanish,Gulzar,12,34306-9965211-1,M
2205,Rajaa,Uhban,13,34307-9965212-1,M
2206,Tahoor,Damurah,14,34308-9965213-1,M
2207,Iqtidar,Yaqub,15,34309-9965214-1,M
2208,Ziaud,Zuhoor,16,34310-9965215-1,M
2209,Naim,Issar,17,34311-9965216-1,M
2210,Jahm,Faakhir,18,34312-9965217-1,M
2211,Ubadah,Safeenah,19,34313-9965218-1,M
2212,Iskandar,Nabhan,20,34314-9965219-1,M
2213,Walliyullah,Haaziq,21,34315-9965220-1,M
2214,Faizaan,Iskandar,22,34316-9965221-1,M
2215,Ghazanfar,Kamran,23,34317-9965222-1,M
2216,Laqeet,Farasat,24,34318-9965223-1,M
2217,Majdi,Diyari,25,34319-9965224-1,M
2218,Qabeel,Waseem,26,34320-9965225-1,M
2219,Intikhab,Ishaq,27,34321-9965226-1,M
2220,Zohair,Layth,28,34322-9965227-1,M
2221,Umayr,Bazam,29,34323-9965228-1,M
2222,Basel,Hafiz,30,34324-9965229-1,M
2223,Limazah,Ghazalan,31,34325-9965230-1,M
2224,Jasmir,Zaigham,32,34326-9965231-1,M
2225,Sabir,Jaraah,33,34327-9965232-1,M
2226,Zarrar,Dawlah,34,34328-9965233-1,M
2227,Safeer,Qamar,35,34329-9965234-1,M
2228,Kasim,Daniel,36,34330-9965235-1,M
2229,Sa’irah,Labib,37,34331-9965236-1,M
2230,Juwain,Rafan,38,34332-9965237-1,M
2231,Hamdan,Jahangir,39,34333-9965238-1,M
2232,Kaleem,Lahab,40,34334-9965239-1,M
2233,Wasif,Saeed,41,34335-9965240-1,M
2234,Aaban,Aamil,42,34336-9965241-1,M
2235,Mahfuz,Wahhaj,43,34337-9965242-1,M
2236,Yawar,Quadir,44,34338-9965243-1,M
2237,Jazib,Liban,45,34339-9965244-1,M
2238,Taj,Jahdami,46,34340-9965245-1,M
2239,Istakhri,Aalim,47,34341-9965246-1,M
2240,Aamil,Aashif,48,34342-9965247-1,M
2241,Hafs,Makki,49,34343-9965248-1,M
2242,Fadil,Usamah,50,34344-9965249-1,M
2243,Yaseen,Sabir,51,34345-9965250-1,M
2244,Usayd,Ghunayn,52,34346-9965251-1,M
2245,Aaqil,Bashaar,53,34347-9965252-1,M
2246,Omar,Saafir,54,34348-9965253-1,M
2247,Sabur,Yushua,55,34349-9965254-1,M
2248,Aashif,Rafiq,56,34350-9965255-1,M
2249,Utbah,Kazim,57,34351-9965256-1,M
2250,Jasim,Ghannam,58,34352-9965257-1,M
2251,Taban,Wajeeh,59,34353-9965258-1,M
2252,Saffar,Nabih,60,34354-9965259-1,M
2253,Laiq,Yaqoot,61,34355-9965260-1,M
2254,Jamal,Owais,62,34356-9965261-1,M
2255,Izzat,Juhaym,63,34357-9965262-1,M
2256,Jundub,Darim,64,34358-9965263-1,M
2257,Rabiah,Abbad,65,34359-9965264-1,M
2258,Basim,Iyaas,66,34360-9965265-1,M
2259,Abdul Aziz,Madani,67,34361-9965266-1,M
2260,Abdul Alim,Sabur,68,34362-9965267-1,M
2261,Mahaz,Faaz,69,34363-9965268-1,M
2262,Rahim,Ilan,70,34364-9965269-1,M
2263,Islam,Qays,71,34365-9965270-1,M
2264,Zulfaqar,Rabar,72,34366-9965271-1,M
2265,Faqeeh,Hadee,73,34367-9965272-1,M
2266,Saburah,Aaqil,74,34368-9965273-1,M
2267,Wildan,Daamin,75,34369-9965274-1,M
2268,Saad,Ghazi,76,34370-9965275-1,M
2269,Wajih,Walid,77,34371-9965276-1,M
2270,Rafeek,Yahya,78,34372-9965277-1,M
2271,Ibrahim,Ihtsham,79,34373-9965278-1,M
2272,Watheq,Nadhir,80,34374-9965279-1,M
2273,Falah,Cal,81,34375-9965280-1,M
2274,Jawhar,Zarar,82,34376-9965281-1,M
2275,Wadi,Gulab,83,34377-9965282-1,M
2276,Abdul Baari,Basharat,84,34378-9965283-1,M
2277,Maheen,Uqbah,85,34379-9965284-1,M
2278,Jawad,Behzad,86,34380-9965285-1,M
2279,Qasid,Qatadah,87,34381-9965286-1,M
2280,Changez,Ithaar,88,34382-9965287-1,M
2281,Kamran,Walliyullah,89,34383-9965288-1,M
2282,Sa’d,Jibran,90,34384-9965289-1,M
2283,Haleem,Utbah,91,34385-9965290-1,M
2284,Maaz,Jummal,92,34386-9965291-1,M
2285,Barraq,Dilawar,93,34387-9965292-1,M
2286,Hamd,Nafasat,94,34388-9965293-1,M
2287,Quadir,Istakhri,95,34389-9965294-1,M
2288,Parvez,Gamal,96,34390-9965295-1,M
2289,Ghasaan,Haleef,97,34391-9965296-1,M
2290,Aahil,Basil,98,34392-9965297-1,M
2291,Ma’n,Ishrat,99,34393-9965298-1,M
2292,Aasif,Latif,100,34394-9965299-1,M
2293,Daamin,Bilal,101,34395-9965300-1,M
2294,Mahad,Urooj,102,34396-9965301-1,M
2295,Ulfat,Jamal,103,34397-9965302-1,M
2296,Kamal,Intizar,104,34398-9965303-1,M
2297,Qani,Burhan,105,34399-9965304-1,M
2298,Ihab,Qadi,106,34400-9965305-1,M
2299,Nadir,Qasid,107,34401-9965306-1,M
2300,Ghazawan,Zufar,108,34402-9965307-1,M
2301,Chishti,Maaz,109,34403-9965308-1,M
2302,Zulfiqar,Inayat,110,34404-9965309-1,M
2303,Safeenah,Mahdi,111,34405-9965310-1,M
2304,Qanit,Nafis,112,34406-9965311-1,M
2305,Abdul Afuw,Sabah,113,34407-9965312-1,M
2306,Bashar,Zohair,114,34408-9965313-1,M
2307,Mahbub,Ghauth,115,34409-9965314-1,M
2308,Raheel,Majd,116,34410-9965315-1,M
2309,Jihad,Qadeer,117,34411-9965316-1,M
2310,Ilifat,Deen,118,34412-9965317-1,M
2311,Zamil,Zaim,119,34413-9965318-1,M
2312,Itimad,Farafisa,120,34414-9965319-1,M
2313,Juhaym,Jahdari,121,34415-9965320-1,M
2314,Ghufran,Imran,122,34416-9965321-1,M
2315,Juthamah,Rafay,123,34417-9965322-1,M
2316,Rabit,Zeeshan,124,34418-9965323-1,M
2317,Gulab,Taha,125,34419-9965324-1,M
2318,Nadr,Qasim,126,34420-9965325-1,M
2319,Yafi,Wasim,127,34421-9965326-1,M
2320,Owais,Aaban,128,34422-9965327-1,M
2321,Jaraah,Sa’ir,129,34423-9965328-1,M
2322,Waqas,Watheq,130,34424-9965329-1,M
2323,Dilawar,Imaad,131,34425-9965330-1,M
2324,Zaigham,Wasif,132,34426-9965331-1,M
2325,Mahja,Fahd,133,34427-9965332-1,M
2326,Ihtsham,Izzat,134,34428-9965333-1,M
2327,Rafan,Jubair,135,34429-9965334-1,M
2328,Yunus,Waiz,136,34430-9965335-1,M
2329,Aatif,Nabil,137,34431-9965336-1,M
2330,Sa’im,Careem,138,34432-9965337-1,M
2331,Bashaar,Aalee,139,34433-9965338-1,M
2332,Faeq,Kawthar,140,34434-9965339-1,M
2333,Uzair,Raihan,141,34435-9965340-1,M
2334,Mahmud,Zayd,142,34436-9965341-1,M
2335,Mabad,Tahir,143,34437-9965342-1,M
2336,Urwah,Kafeel,144,34438-9965343-1,M
2337,Jabr,Umran,145,34439-9965344-1,M
2338,Qays,Qudamah,146,34440-9965345-1,M
2339,Halwani,Ihsan,147,34441-9965346-1,M
2340,Javier,Sabahat,148,34442-9965347-1,M
2341,Hakim,Usman,149,34443-9965348-1,M
2342,Yaqeen,Jalees,150,34444-9965349-1,M
2343,Cemal,Obaid,151,34445-9965350-1,M
2344,Faiq,Insaf,152,34446-9965351-1,M
2345,Naeem,Wafa,153,34447-9965352-1,M
2346,Uthman,Faiz,154,34448-9965353-1,M
2347,Abdul Baasit,Uthman,155,34449-9965354-1,M
2348,Zakariyya,Saadat,156,34450-9965355-1,M
2349,Micronesia,Dawoud,157,34451-9965356-1,M
2350,Ma’mun,Qutaybah,158,34452-9965357-1,M
2351,Ishaq,Mahmud,159,34453-9965358-1,M
2352,Jahanzeb,Zaeem,160,34454-9965359-1,M
2353,Aban,Lutf,161,34455-9965360-1,M
2354,Barkat,Raheel,162,34456-9965361-1,M
2355,Iqrit,Wail,163,34457-9965362-1,M
2356,Paki (Egyptian),Parvez,164,34458-9965363-1,M
2357,Jahiz,Ghufran,165,34459-9965364-1,M
2358,Imtiaz,Zakariya,166,34460-9965365-1,M
2359,Hafiz,Qani,167,34461-9965366-1,M
2360,Umran,Kashif,168,34462-9965367-1,M
2361,Ghayoor,Zakariyya,169,34463-9965368-1,M
2362,Raees,Sadit,170,34464-9965369-1,M
2363,Gulzar,Nadeem,171,34465-9965370-1,M
2364,Kasam,Saffar,172,34466-9965371-1,M
2365,Ithaar,Dildar,173,34467-9965372-1,M
2366,Qasif,Yusr,174,34468-9965373-1,M
2367,Irfan,Zubair,175,34469-9965374-1,M
2368,Khadim,Baahir,176,34470-9965375-1,M
2369,Hajjaj,Abdul Afuw,177,34471-9965376-1,M
2370,Tahseen,Sabeeh,178,34472-9965377-1,M
2371,Sabahat,Basir,179,34473-9965378-1,M
2372,Ebrahim,Sadiq,180,34474-9965379-1,M
2373,Faisal,Urwah,181,34475-9965380-1,M
2374,Coman,Kamil,182,34476-9965381-1,M
2375,Jalil,Waleed,183,34477-9965382-1,M
2376,Radi,Intaj,184,34478-9965383-1,M
2377,Jiyad,Wali,185,34479-9965384-1,M
2378,Kamil,Fadl,186,34480-9965385-1,M
2379,Kajji,Raghib,187,34481-9965386-1,M
2380,Baber,Labeeb,188,34482-9965387-1,M
2381,Sadeem,Laith,189,34483-9965388-1,M
2382,Diyari,Falah,190,34484-9965389-1,M
2383,Darim,Wazir,191,34485-9965390-1,M
2384,Malih,Zayan,192,34486-9965391-1,M
2385,Naib,Cheherazad,193,34487-9965392-1,M
2386,Qurban,Zaman,194,34488-9965393-1,M
2387,Dawid,Kawkab,195,34489-9965394-1,M
2388,Mamoon,Aamir,196,34490-9965395-1,M
2389,Jariyah,Dizhwar,197,34491-9965396-1,M
2390,Waa’il,Nadim,198,34492-9965397-1,M
2391,Yaman,Raahil,199,34493-9965398-1,M
2392,Khafid,Yar,200,34494-9965399-1,M
2393,Cassem,Jiyad,201,34495-9965400-1,M
2394,Daniyal,Aasim,202,34496-9965401-1,M
2395,Uhban,Rahmat,203,34497-9965402-1,M
2396,Naadir,Jamil,204,34498-9965403-1,M
2397,Ehsan,Rabiah,205,34499-9965404-1,M
2398,Rabi’,Qais,206,34500-9965405-1,M
2399,Zunnoon,Gulzar,207,34501-9965406-1,M
2400,Rabbani,Uhban,208,34502-9965407-1,M
2401,Abdul Adl,Damurah,209,34503-9965408-1,M
2402,Tajammal,Yaqub,210,34504-9965409-1,M
2403,Burayd,Zuhoor,211,34505-9965410-1,M
2404,Rahmat,Issar,212,34506-9965411-1,M
2405,Emran,Faakhir,213,34507-9965412-1,M
2406,Yuhannis,Safeenah,214,34508-9965413-1,M
2407,Qutuz,Nabhan,215,34509-9965414-1,M
2408,Inayat,Haaziq,216,34510-9965415-1,M
2409,Ismah,Iskandar,217,34511-9965416-1,M
2410,Damurah,Kamran,218,34512-9965417-1,M
2411,Hajib,Farasat,219,34513-9965418-1,M
2412,Ghaith,Diyari,220,34514-9965419-1,M
2413,Intaj,Waseem,221,34515-9965420-1,M
2414,Ishtiyaq,Ishaq,222,34516-9965421-1,M
2415,Qadeer,Layth,223,34517-9965422-1,M
2416,Behzad,Bazam,224,34518-9965423-1,M
2417,Zuehb,Hafiz,225,34519-9965424-1,M
2418,Wail,Ghazalan,226,34520-9965425-1,M
2419,Malik,Zaigham,227,34521-9965426-1,M
2420,Rabah,Jaraah,228,34522-9965427-1,M
2421,Unays,Dawlah,229,34523-9965428-1,M
2422,Makki,Qamar,230,34524-9965429-1,M
2423,Caleb,Daniel,231,34525-9965430-1,M
2424,Ghusun,Labib,232,34526-9965431-1,M
2425,Ghalib,Rafan,233,34527-9965432-1,M
2426,Basharat,Jahangir,234,34528-9965433-1,M
2427,Farafisa,Lahab,235,34529-9965434-1,M
2428,Wasim,Saeed,236,34530-9965435-1,M
2429,Ijli,Aamil,237,34531-9965436-1,M
2430,Yathrib,Wahhaj,238,34532-9965437-1,M
2431,Ubaydullah,Quadir,239,34533-9965438-1,M
2432,Fahyim,Liban,240,34534-9965439-1,M
2433,Mamduh,Jahdami,241,34535-9965440-1,M
2434,Zaeem,Aalim,242,34536-9965441-1,M
2435,Zafar,Aashif,243,34537-9965442-1,M
2436,Zia,Makki,244,34538-9965443-1,M
2437,Ghazzal,Usamah,245,34539-9965444-1,M
2438,Yushua,Sabir,246,34540-9965445-1,M
2439,Rabee,Ghunayn,247,34541-9965446-1,M
2440,Faiz,Bashaar,248,34542-9965447-1,M
2441,Usamah,Saafir,249,34543-9965448-1,M
2442,Wahib,Yushua,250,34544-9965449-1,M
2443,Saeed,Rafiq,251,34545-9965450-1,M
2444,Dildar,Kazim,252,34546-9965451-1,M
2445,Liban,Ghannam,253,34547-9965452-1,M
2446,Ghulam,Wajeeh,254,34548-9965453-1,M
2447,Wajeeh,Nabih,255,34549-9965454-1,M
2448,Jummal,Yaqoot,256,34550-9965455-1,M
2449,Barr,Owais,257,34551-9965456-1,M
2450,Zayd,Juhaym,258,34552-9965457-1,M
2451,Wahid,Darim,259,34553-9965458-1,M
2452,Jawdan,Abbad,260,34554-9965459-1,M
2453,Baahir,Iyaas,261,34555-9965460-1,M
2454,Zulaym,Madani,262,34556-9965461-1,M
2455,Qudamah,Sabur,263,34557-9965462-1,M
2456,Jibril,Faaz,264,34558-9965463-1,M
2457,Luqman,Ilan,265,34559-9965464-1,M
2458,Ghazi,Qays,266,34560-9965465-1,M
2459,Rafay,Rabar,267,34561-9965466-1,M
2460,Qadi,Hadee,268,34562-9965467-1,M
2461,Ubayd,Aaqil,269,34563-9965468-1,M
2462,Yusuf,Daamin,270,34564-9965469-1,M
2463,Wahb,Ghazi,271,34565-9965470-1,M
2464,Wafi,Walid,272,34566-9965471-1,M
2465,Yahya,Yahya,273,34567-9965472-1,M
2466,Deen,Ihtsham,274,34568-9965473-1,M
2467,Taimur,Nadhir,275,34569-9965474-1,M
2468,Qusay,Cal,276,34570-9965475-1,M
2469,Rabar,Zarar,277,34571-9965476-1,M
2470,Aasim,Gulab,278,34572-9965477-1,M
2471,Rafee,Basharat,279,34573-9965478-1,M
2472,Faaz,Uqbah,280,34574-9965479-1,M
2473,Burhan,Behzad,281,34575-9965480-1,M
2474,Latif,Qatadah,282,34576-9965481-1,M
2475,Gulfam,Ithaar,283,34577-9965482-1,M
2476,Juayl,Walliyullah,284,34578-9965483-1,M
2477,Imaad,Jibran,285,34579-9965484-1,M
2478,Fakhri,Utbah,286,34580-9965485-1,M
2479,Yaqoot,Jummal,287,34581-9965486-1,M
2480,Waqaar,Dilawar,288,34582-9965487-1,M
2481,Taheem,Nafasat,289,34583-9965488-1,M
2482,Na’il,Istakhri,290,34584-9965489-1,M
2483,Jaan,Gamal,291,34585-9965490-1,M
2484,Ghawth,Haleef,292,34586-9965491-1,M
2485,Zahir,Basil,293,34587-9965492-1,M
2486,Ghauth,Ishrat,294,34588-9965493-1,M
2487,Wahhaj,Latif,295,34589-9965494-1,M
2488,Kafeel,Bilal,296,34590-9965495-1,M
2489,Muslim Boy New Names,Urooj,297,34591-9965496-1,M
2490,Maher,Jamal,298,34592-9965497-1,M
2491,Zameer,Intizar,299,34593-9965498-1,M
2492,Haider,Burhan,300,34594-9965499-1,M
2493,Dinar,Qadi,301,34595-9965500-1,M
2494,Isam,Qasid,302,34596-9965501-1,M
2495,Baasim,Zufar,303,34597-9965502-1,M
2496,Cale,Maaz,304,34598-9965503-1,M
2497,Nabhan,Inayat,305,34599-9965504-1,M
2498,Uzayr,Mahdi,306,34600-9965505-1,M
2499,Nadhir,Nafis,307,34601-9965506-1,M
2500,Junaid,Sabah,308,34602-9965507-1,M
2501,Ehan,Zohair,309,34603-9965508-1,M
2502,Jabir,Ghauth,310,34604-9965509-1,M
2503,Zubair,Majd,311,34605-9965510-1,M
2504,Jalal,Qadeer,312,34606-9965511-1,M
2505,Zaighum,Deen,313,34607-9965512-1,M
2506,Sa’id,Zaim,314,34608-9965513-1,M
2507,Haaziq,Farafisa,315,34609-9965514-1,M
2508,Nadim,Jahdari,316,34610-9965515-1,M
2509,Habis,Imran,317,34611-9965516-1,M
2510,Ghadir,Rafay,318,34612-9965517-1,M
2511,Diya,Zeeshan,319,34613-9965518-1,M
2512,Jibran,Taha,320,34614-9965519-1,M
2513,Zaim,Qasim,321,34615-9965520-1,M
2514,Dizhwar,Wasim,322,34616-9965521-1,M
2515,Zakar,Aaban,323,34617-9965522-1,M
2516,Basir,Sa’ir,324,34618-9965523-1,M
2517,Wakeel,Watheq,325,34619-9965524-1,M
2518,Wafa,Imaad,326,34620-9965525-1,M
2519,Kashif,Wasif,327,34621-9965526-1,M
2520,Wasay,Fahd,328,34622-9965527-1,M
2521,Kaiser,Izzat,329,34623-9965528-1,M
2522,Yar,Jubair,330,34624-9965529-1,M
2523,Isma’il,Waiz,331,34625-9965530-1,M
2524,Wali,Nabil,332,34626-9965531-1,M
2525,Umair,Careem,333,34627-9965532-1,M
2526,Juma’,Aalee,334,34628-9965533-1,M
2527,Sa’ir,Kawthar,335,34629-9965534-1,M
2528,Zarar,Raihan,336,34630-9965535-1,M
2529,Ilan,Zayd,337,34631-9965536-1,M
2530,Kazi,Tahir,338,34632-9965537-1,M
2531,Fajaruddin,Kafeel,339,34633-9965538-1,M
2532,Abbad,Umran,340,34634-9965539-1,M
2533,Yazid,Qudamah,341,34635-9965540-1,M
2534,Jarood,Ihsan,342,34636-9965541-1,M
2535,Qaim,Sabahat,343,34637-9965542-1,M
2536,Jul,Usman,344,34638-9965543-1,M
2537,Careem,Jalees,345,34639-9965544-1,M
2538,Nabil,Obaid,346,34640-9965545-1,M
2539,Umarah,Insaf,347,34641-9965546-1,M
2540,Gohar,Wafa,348,34642-9965547-1,M
2541,Aadil,Faiz,349,34643-9965548-1,M
2542,Iqraam,Uthman,350,34644-9965549-1,M
2543,Nabeel,Saadat,351,34645-9965550-1,M
2544,Laith,Dawoud,352,34646-9965551-1,M
2545,Aashir,Qutaybah,353,34647-9965552-1,M
2546,Eshan,Mahmud,354,34648-9965553-1,M
2547,Cheherazad,Zaeem,355,34649-9965554-1,M
2548,Tahir,Lutf,356,34650-9965555-1,M
2549,Abbas,Raheel,357,34651-9965556-1,M
2550,Labib,Wail,358,34652-9965557-1,M
2551,Dakhil,Parvez,359,34653-9965558-1,M
2552,Saaqib,Ghufran,360,34654-9965559-1,M
2553,Nadeem,Zakariya,361,34655-9965560-1,M
2554,Kawkab,Qani,362,34656-9965561-1,M
2555,Wajid,Kashif,363,34657-9965562-1,M
2556,Jamil,Zakariyya,364,34658-9965563-1,M
2557,Dabbah,Sadit,365,34659-9965564-1,M
2558,Dawar,Nadeem,366,34660-9965565-1,M
2559,Haleef,Saffar,367,34661-9965566-1,M
2560,Aalim,Dildar,368,34662-9965567-1,M
2561,Qareeb,Yusr,369,34663-9965568-1,M
2562,Danish,Zubair,370,34664-9965569-1,M
2563,Jeelan,Baahir,371,34665-9965570-1,M
2564,Waseem,Abdul Afuw,372,34666-9965571-1,M
2565,Yaghnam,Sabeeh,373,34667-9965572-1,M
2566,Bulhut,Basir,374,34668-9965573-1,M
2567,Dayyan,Sadiq,375,34669-9965574-1,M
2568,Qasim,Urwah,376,34670-9965575-1,M
2569,Dhul Fiqar,Kamil,377,34671-9965576-1,M
2570,Urooj,Waleed,378,34672-9965577-1,M
2571,Jad,Intaj,379,34673-9965578-1,M
2572,Iyaas,Wali,380,34674-9965579-1,M
2573,Ishrat,Fadl,381,34675-9965580-1,M
2574,Abdul Aalee,Raghib,382,34676-9965581-1,M
2575,Aariz,Labeeb,383,34677-9965582-1,M
2576,Abdul Ahad,Laith,384,34678-9965583-1,M
2577,Hafid,Falah,385,34679-9965584-1,M
2578,Zakir,Wazir,386,34680-9965585-1,M
2579,Sadaqat,Zayan,387,34681-9965586-1,M
2580,Zayan,Cheherazad,388,34682-9965587-1,M
2581,Layth,Zaman,389,34683-9965588-1,M
2582,Kazim,Kawkab,390,34684-9965589-1,M
2583,Fadl,Aamir,391,34685-9965590-1,M
2584,Iyaad,Dizhwar,392,34686-9965591-1,M
2585,Daghfal,Nadim,393,34687-9965592-1,M
2586,Fadi,Raahil,394,34688-9965593-1,M
2587,Rahat,Yar,395,34689-9965594-1,M
2588,Qatadah,Jiyad,396,34690-9965595-1,M
2589,Gamal,Aasim,397,34691-9965596-1,M
2590,Ihsan,Rahmat,398,34692-9965597-1,M
2591,Wisam,Jamil,399,34693-9965598-1,M
2592,Tahawwur,Rabiah,400,34694-9965599-1,M
2593,Madani,Qais,401,34695-9965600-1,M
2594,Qadim,Gulzar,402,34696-9965601-1,M
2595,Ghunayn,Uhban,403,34697-9965602-1,M
2596,Ghutayf,Damurah,404,34698-9965603-1,M
2597,Basem,Yaqub,405,34699-9965604-1,M
2598,Duha,Zuhoor,406,34700-9965605-1,M
2599,Omran,Issar,407,34701-9965606-1,M
2600,Bazam,Faakhir,408,34702-9965607-1,M
2601,Zebadiyah,Safeenah,409,34703-9965608-1,M
2602,Obaid,Nabhan,410,34704-9965609-1,M
2603,Wafiq,Haaziq,411,34705-9965610-1,M
2604,Jahdami,Iskandar,412,34706-9965611-1,M
2605,Kalbi,Kamran,413,34707-9965612-1,M
2606,Jahdari,Farasat,414,34708-9965613-1,M
2607,Jafar,Diyari,415,34709-9965614-1,M
2608,Lut,Waseem,416,34710-9965615-1,M
2609,Ziyad,Ishaq,417,34711-9965616-1,M
2610,Zuti,Layth,418,34712-9965617-1,M
2611,Eitzaz,Bazam,419,34713-9965618-1,M
2612,Ghiyath,Hafiz,420,34714-9965619-1,M
2613,Jubair,Ghazalan,421,34715-9965620-1,M
2614,Dameer,Zaigham,422,34716-9965621-1,M
2615,Esmail,Jaraah,423,34717-9965622-1,M
2616,Kaashif,Dawlah,424,34718-9965623-1,M
2617,Haikal,Qamar,425,34719-9965624-1,M
2618,Daniel,Daniel,426,34720-9965625-1,M
2619,Waheed,Labib,427,34721-9965626-1,M
2620,Bassam,Rafan,428,34722-9965627-1,M
2621,Izaan,Jahangir,429,34723-9965628-1,M
2622,Makhdoom,Lahab,430,34724-9965629-1,M
2623,Saafir,Saeed,431,34725-9965630-1,M
2624,Qaseem,Aamil,432,34726-9965631-1,M
2625,Sabah,Wahhaj,433,34727-9965632-1,M
2626,Mahdi,Quadir,434,34728-9965633-1,M
2627,Sa’ood,Liban,435,34729-9965634-1,M
2628,Aalee,Jahdami,436,34730-9965635-1,M
2629,Abdul Awwal,Aalim,437,34731-9965636-1,M
2630,Aarif,Aashif,438,34732-9965637-1,M
2631,Jumanah,Makki,439,34733-9965638-1,M
2632,Raihan,Usamah,440,34734-9965639-1,M
2633,Umayyah,Sabir,441,34735-9965640-1,M
2634,Waiz,Ghunayn,442,34736-9965641-1,M
2635,Raghib,Bashaar,443,34737-9965642-1,M
2636,Aaqib,Saafir,444,34738-9965643-1,M
2637,Zeeshan,Yushua,445,34739-9965644-1,M
2638,Farasat,Rafiq,446,34740-9965645-1,M
2639,Zakariya,Kazim,447,34741-9965646-1,M
2640,Aalam,Ghannam,448,34742-9965647-1,M
2641,Taha,Wajeeh,449,34743-9965648-1,M
2642,Dawoud,Nabih,450,34744-9965649-1,M
